Month,crop_name,Price,Rainfall,Temperature,season,typhoon_count
2021-07,Pineapple,49.76,394.49,32.02,Wet,3
2021-07,Avocado,131.82,394.49,32.02,Wet,3
2021-07,Jackfruit,31.63,394.49,32.02,Wet,3
2021-07,Watermelon,21.97,394.49,32.02,Wet,3
2021-07,Melon,37.85,394.49,32.02,Wet,3
2021-07,Dragon_Fruit,209.56,394.49,32.02,Wet,3
2021-08,Palay,18.75,95.71,29.41,Wet,1
2021-08,Mais_White,10.18,95.71,29.41,Wet,1
2021-08,Mais_Yellow,17.23,95.71,29.41,Wet,1
2021-08,Eggplant,45.02,95.71,29.41,Wet,1
2021-08,Okra,108.39,95.71,29.41,Wet,1
2021-08,Tomato,48.65,95.71,29.41,Wet,1
2021-08,Ampalaya,73.4,95.71,29.41,Wet,1
2021-08,Squash,37.09,95.71,29.41,Wet,1
2021-08,Patola,40.36,95.71,29.41,Wet,1
2021-08,Upo,37.06,95.71,29.41,Wet,1
2021-08,Cucumber,31.01,95.71,29.41,Wet,1
2021-08,Pechay,51.3,95.71,29.41,Wet,1
2021-08,Mustard,63.77,95.71,29.41,Wet,1
2021-08,Kangkong,18.14,95.71,29.41,Wet,1
2021-08,Lettuce,125.07,95.71,29.41,Wet,1
2021-08,Cabbage,83.7,95.71,29.41,Wet,1
2021-08,Sitao,58.18,95.71,29.41,Wet,1
2021-08,Mungbean,75.23,95.71,29.41,Wet,1
2021-08,Winged_Bean,105.97,95.71,29.41,Wet,1
2021-08,Peanut,81.6,95.71,29.41,Wet,1
2021-08,Beans,92.03,95.71,29.41,Wet,1
2021-08,Hot_Pepper,233.13,95.71,29.41,Wet,1
2021-08,Pepper_Panigang,113.48,95.71,29.41,Wet,1
2021-08,Bell_Pepper,157.25,95.71,29.41,Wet,1
2021-08,Black_Pepper,483.8,95.71,29.41,Wet,1
2021-08,Ginger,122.15,95.71,29.41,Wet,1
2021-08,Turmeric,130.31,95.71,29.41,Wet,1
2021-08,Onion,106.27,95.71,29.41,Wet,1
2021-08,Garlic,153.6,95.71,29.41,Wet,1
2021-08,Lemon_Grass,31.74,95.71,29.41,Wet,1
2021-08,Gabi,53.51,95.71,29.41,Wet,1
2021-08,Bundo,54.46,95.71,29.41,Wet,1
2021-08,San_Fernando,30.62,95.71,29.41,Wet,1
2021-08,Camote,30.04,95.71,29.41,Wet,1
2021-08,Ubi,69.93,95.71,29.41,Wet,1
2021-08,Cassava,21.32,95.71,29.41,Wet,1
2021-08,Radish,39.18,95.71,29.41,Wet,1
2021-08,Turnips,23.2,95.71,29.41,Wet,1
2021-08,Banana_Saba,36.24,95.71,29.41,Wet,1
2021-08,Banana_Lakatan,96.91,95.71,29.41,Wet,1
2021-08,Calamansi,68.79,95.71,29.41,Wet,1
2021-08,Lanzones,105.09,95.71,29.41,Wet,1
2021-08,Rambutan,103.27,95.71,29.41,Wet,1
2021-08,Papaya,38.4,95.71,29.41,Wet,1
2021-08,Guyabano,63.08,95.71,29.41,Wet,1
2021-08,Pineapple,65.36,95.71,29.41,Wet,1
2021-08,Avocado,102.48,95.71,29.41,Wet,1
2021-08,Jackfruit,26.72,95.71,29.41,Wet,1
2021-08,Watermelon,37.31,95.71,29.41,Wet,1
2021-08,Melon,45.86,95.71,29.41,Wet,1
2021-08,Dragon_Fruit,198.55,95.71,29.41,Wet,1
2021-09,Palay,19.09,64.95,33.72,Wet,1
2021-09,Mais_White,17.27,64.95,33.72,Wet,1
2021-09,Mais_Yellow,17.88,64.95,33.72,Wet,1
2021-09,Eggplant,114.16,64.95,33.72,Wet,1
2021-09,Okra,86.29,64.95,33.72,Wet,1
2021-09,Tomato,53.7,64.95,33.72,Wet,1
2021-09,Ampalaya,105.52,64.95,33.72,Wet,1
2021-09,Squash,20.28,64.95,33.72,Wet,1
2021-09,Patola,57.27,64.95,33.72,Wet,1
2021-09,Upo,54.24,64.95,33.72,Wet,1
2021-09,Cucumber,32.11,64.95,33.72,Wet,1
2021-09,Pechay,63.12,64.95,33.72,Wet,1
2021-09,Mustard,30.31,64.95,33.72,Wet,1
2021-09,Kangkong,16.06,64.95,33.72,Wet,1
2021-09,Lettuce,179.17,64.95,33.72,Wet,1
2021-09,Cabbage,81.67,64.95,33.72,Wet,1
2021-09,Sitao,79.16,64.95,33.72,Wet,1
2021-09,Mungbean,112.8,64.95,33.72,Wet,1
2021-09,Winged_Bean,83.89,64.95,33.72,Wet,1
2021-09,Peanut,57.28,64.95,33.72,Wet,1
2021-09,Beans,73.79,64.95,33.72,Wet,1
2021-09,Hot_Pepper,194.22,64.95,33.72,Wet,1
2021-09,Pepper_Panigang,107.43,64.95,33.72,Wet,1
2021-09,Bell_Pepper,184.67,64.95,33.72,Wet,1
2021-09,Black_Pepper,329.95,64.95,33.72,Wet,1
2021-09,Ginger,194.52,64.95,33.72,Wet,1
2021-09,Turmeric,119.07,64.95,33.72,Wet,1
2021-09,Onion,132.74,64.95,33.72,Wet,1
2021-09,Garlic,241.92,64.95,33.72,Wet,1
2021-09,Lemon_Grass,46.26,64.95,33.72,Wet,1
2021-09,Gabi,43.58,64.95,33.72,Wet,1
2021-09,Bundo,39.7,64.95,33.72,Wet,1
2021-09,San_Fernando,56.78,64.95,33.72,Wet,1
2021-09,Camote,27.67,64.95,33.72,Wet,1
2021-09,Ubi,57,64.95,33.72,Wet,1
2021-09,Cassava,20.5,64.95,33.72,Wet,1
2021-09,Radish,38.65,64.95,33.72,Wet,1
2021-09,Turnips,21.21,64.95,33.72,Wet,1
2021-09,Banana_Saba,33.2,64.95,33.72,Wet,1
2021-09,Banana_Lakatan,89.46,64.95,33.72,Wet,1
2021-09,Calamansi,77.81,64.95,33.72,Wet,1
2021-09,Lanzones,86.8,64.95,33.72,Wet,1
2021-09,Rambutan,75.59,64.95,33.72,Wet,1
2021-09,Papaya,35.63,64.95,33.72,Wet,1
2021-09,Guyabano,83.24,64.95,33.72,Wet,1
2021-09,Pineapple,66.45,64.95,33.72,Wet,1
2021-09,Avocado,106.17,64.95,33.72,Wet,1
2021-09,Jackfruit,20.24,64.95,33.72,Wet,1
2021-09,Watermelon,25.03,64.95,33.72,Wet,1
2021-09,Melon,34.29,64.95,33.72,Wet,1
2021-09,Dragon_Fruit,184.84,64.95,33.72,Wet,1
2021-10,Palay,19.79,19.47,29.52,Wet,3
2021-10,Mais_White,16.89,19.47,29.52,Wet,3
2021-10,Mais_Yellow,13.07,19.47,29.52,Wet,3
2021-10,Eggplant,46.26,19.47,29.52,Wet,3
2021-10,Okra,58.44,19.47,29.52,Wet,3
2021-10,Tomato,75.54,19.47,29.52,Wet,3
2021-10,Ampalaya,63.88,19.47,29.52,Wet,3
2021-10,Squash,20.92,19.47,29.52,Wet,3
2021-10,Patola,79.54,19.47,29.52,Wet,3
2021-10,Upo,47.63,19.47,29.52,Wet,3
2021-10,Cucumber,45.29,19.47,29.52,Wet,3
2021-10,Pechay,59.75,19.47,29.52,Wet,3
2021-10,Mustard,68.73,19.47,29.52,Wet,3
2021-10,Kangkong,22.34,19.47,29.52,Wet,3
2021-10,Lettuce,107.78,19.47,29.52,Wet,3
2021-10,Cabbage,66.9,19.47,29.52,Wet,3
2021-10,Sitao,62.6,19.47,29.52,Wet,3
2021-10,Mungbean,112.71,19.47,29.52,Wet,3
2021-10,Winged_Bean,157.61,19.47,29.52,Wet,3
2021-10,Peanut,84.44,19.47,29.52,Wet,3
2021-10,Beans,51.23,19.47,29.52,Wet,3
2021-10,Hot_Pepper,269.58,19.47,29.52,Wet,3
2021-10,Pepper_Panigang,140.22,19.47,29.52,Wet,3
2021-10,Bell_Pepper,239.47,19.47,29.52,Wet,3
2021-10,Black_Pepper,331.09,19.47,29.52,Wet,3
2021-10,Ginger,135.32,19.47,29.52,Wet,3
2021-10,Turmeric,121.44,19.47,29.52,Wet,3
2021-10,Onion,111.92,19.47,29.52,Wet,3
2021-10,Garlic,164.57,19.47,29.52,Wet,3
2021-10,Lemon_Grass,39.46,19.47,29.52,Wet,3
2021-10,Gabi,40.34,19.47,29.52,Wet,3
2021-10,Bundo,37.77,19.47,29.52,Wet,3
2021-10,San_Fernando,46.3,19.47,29.52,Wet,3
2021-10,Camote,29.84,19.47,29.52,Wet,3
2021-10,Ubi,67.72,19.47,29.52,Wet,3
2021-10,Cassava,20.13,19.47,29.52,Wet,3
2021-10,Radish,24.69,19.47,29.52,Wet,3
2021-10,Turnips,22.31,19.47,29.52,Wet,3
2021-10,Banana_Saba,23.98,19.47,29.52,Wet,3
2021-10,Banana_Lakatan,76.72,19.47,29.52,Wet,3
2021-10,Calamansi,53.93,19.47,29.52,Wet,3
2021-10,Lanzones,82.97,19.47,29.52,Wet,3
2021-10,Rambutan,62.05,19.47,29.52,Wet,3
2021-10,Papaya,28.71,19.47,29.52,Wet,3
2021-10,Guyabano,74.01,19.47,29.52,Wet,3
2021-10,Pineapple,78.49,19.47,29.52,Wet,3
2021-10,Avocado,133.11,19.47,29.52,Wet,3
2021-10,Jackfruit,26.09,19.47,29.52,Wet,3
2021-10,Watermelon,29.66,19.47,29.52,Wet,3
2021-10,Melon,39.73,19.47,29.52,Wet,3
2021-10,Dragon_Fruit,180.64,19.47,29.52,Wet,3
2021-11,Palay,18.53,281.24,27.52,Dry,3
2021-11,Mais_White,12.11,281.24,27.52,Dry,3
2021-11,Mais_Yellow,15.92,281.24,27.52,Dry,3
2021-11,Eggplant,52.04,281.24,27.52,Dry,3
2021-11,Okra,81.66,281.24,27.52,Dry,3
2021-11,Tomato,41.45,281.24,27.52,Dry,3
2021-11,Ampalaya,75.12,281.24,27.52,Dry,3
2021-11,Squash,23.65,281.24,27.52,Dry,3
2021-11,Patola,60.83,281.24,27.52,Dry,3
2021-11,Upo,45.93,281.24,27.52,Dry,3
2021-11,Cucumber,37.08,281.24,27.52,Dry,3
2021-11,Pechay,52.08,281.24,27.52,Dry,3
2021-11,Mustard,65.59,281.24,27.52,Dry,3
2021-11,Kangkong,13.98,281.24,27.52,Dry,3
2021-11,Lettuce,180.12,281.24,27.52,Dry,3
2021-11,Cabbage,78.83,281.24,27.52,Dry,3
2021-11,Sitao,53.93,281.24,27.52,Dry,3
2021-11,Mungbean,72.96,281.24,27.52,Dry,3
2021-11,Winged_Bean,159.83,281.24,27.52,Dry,3
2021-11,Peanut,55.11,281.24,27.52,Dry,3
2021-11,Beans,56.29,281.24,27.52,Dry,3
2021-11,Hot_Pepper,245.94,281.24,27.52,Dry,3
2021-11,Pepper_Panigang,98.17,281.24,27.52,Dry,3
2021-11,Bell_Pepper,153.93,281.24,27.52,Dry,3
2021-11,Black_Pepper,312.44,281.24,27.52,Dry,3
2021-11,Ginger,148.2,281.24,27.52,Dry,3
2021-11,Turmeric,114.72,281.24,27.52,Dry,3
2021-11,Onion,70.31,281.24,27.52,Dry,3
2021-11,Garlic,210.39,281.24,27.52,Dry,3
2021-11,Lemon_Grass,49.25,281.24,27.52,Dry,3
2021-11,Gabi,40.54,281.24,27.52,Dry,3
2021-11,Bundo,57.42,281.24,27.52,Dry,3
2021-11,San_Fernando,52.4,281.24,27.52,Dry,3
2021-11,Camote,30.42,281.24,27.52,Dry,3
2021-11,Ubi,76.52,281.24,27.52,Dry,3
2021-11,Cassava,19.64,281.24,27.52,Dry,3
2021-11,Radish,30.41,281.24,27.52,Dry,3
2021-11,Turnips,31.72,281.24,27.52,Dry,3
2021-11,Banana_Saba,37.21,281.24,27.52,Dry,3
2021-11,Banana_Lakatan,81.52,281.24,27.52,Dry,3
2021-11,Calamansi,39.94,281.24,27.52,Dry,3
2021-11,Lanzones,106,281.24,27.52,Dry,3
2021-11,Rambutan,98.55,281.24,27.52,Dry,3
2021-11,Papaya,27.55,281.24,27.52,Dry,3
2021-11,Guyabano,89.92,281.24,27.52,Dry,3
2021-11,Pineapple,49.6,281.24,27.52,Dry,3
2021-11,Avocado,106.11,281.24,27.52,Dry,3
2021-11,Jackfruit,37.64,281.24,27.52,Dry,3
2021-11,Watermelon,35.82,281.24,27.52,Dry,3
2021-11,Melon,58.63,281.24,27.52,Dry,3
2021-11,Dragon_Fruit,249.17,281.24,27.52,Dry,3
2021-12,Palay,17.97,380.66,32.89,Dry,2
2021-12,Mais_White,11.33,380.66,32.89,Dry,2
2021-12,Mais_Yellow,17.94,380.66,32.89,Dry,2
2021-12,Eggplant,94.11,380.66,32.89,Dry,2
2021-12,Okra,88.85,380.66,32.89,Dry,2
2021-12,Tomato,34.19,380.66,32.89,Dry,2
2021-12,Ampalaya,68.38,380.66,32.89,Dry,2
2021-12,Squash,27.71,380.66,32.89,Dry,2
2021-12,Patola,61.65,380.66,32.89,Dry,2
2021-12,Upo,41.07,380.66,32.89,Dry,2
2021-12,Cucumber,50.39,380.66,32.89,Dry,2
2021-12,Pechay,43.32,380.66,32.89,Dry,2
2021-12,Mustard,47.83,380.66,32.89,Dry,2
2021-12,Kangkong,11.08,380.66,32.89,Dry,2
2021-12,Lettuce,119.59,380.66,32.89,Dry,2
2021-12,Cabbage,77.68,380.66,32.89,Dry,2
2021-12,Sitao,65.79,380.66,32.89,Dry,2
2021-12,Mungbean,115.52,380.66,32.89,Dry,2
2021-12,Winged_Bean,142.3,380.66,32.89,Dry,2
2021-12,Peanut,65.56,380.66,32.89,Dry,2
2021-12,Beans,62.93,380.66,32.89,Dry,2
2021-12,Hot_Pepper,172.54,380.66,32.89,Dry,2
2021-12,Pepper_Panigang,106.69,380.66,32.89,Dry,2
2021-12,Bell_Pepper,174.57,380.66,32.89,Dry,2
2021-12,Black_Pepper,408.99,380.66,32.89,Dry,2
2021-12,Ginger,130.06,380.66,32.89,Dry,2
2021-12,Turmeric,128.42,380.66,32.89,Dry,2
2021-12,Onion,198.97,380.66,32.89,Dry,2
2021-12,Garlic,216.55,380.66,32.89,Dry,2
2021-12,Lemon_Grass,30.53,380.66,32.89,Dry,2
2021-12,Gabi,38.67,380.66,32.89,Dry,2
2021-12,Bundo,47.1,380.66,32.89,Dry,2
2021-12,San_Fernando,56.44,380.66,32.89,Dry,2
2021-12,Camote,28.98,380.66,32.89,Dry,2
2021-12,Ubi,51.7,380.66,32.89,Dry,2
2021-12,Cassava,27.82,380.66,32.89,Dry,2
2021-12,Radish,29.1,380.66,32.89,Dry,2
2021-12,Turnips,21.37,380.66,32.89,Dry,2
2021-12,Banana_Saba,26.71,380.66,32.89,Dry,2
2021-12,Banana_Lakatan,79.69,380.66,32.89,Dry,2
2021-12,Calamansi,41.99,380.66,32.89,Dry,2
2021-12,Lanzones,100.73,380.66,32.89,Dry,2
2021-12,Rambutan,83.63,380.66,32.89,Dry,2
2021-12,Papaya,34.17,380.66,32.89,Dry,2
2021-12,Guyabano,65.16,380.66,32.89,Dry,2
2021-12,Pineapple,53.86,380.66,32.89,Dry,2
2021-12,Avocado,111.18,380.66,32.89,Dry,2
2021-12,Jackfruit,39.79,380.66,32.89,Dry,2
2021-12,Watermelon,24.43,380.66,32.89,Dry,2
2021-12,Melon,33.18,380.66,32.89,Dry,2
2021-12,Dragon_Fruit,168.44,380.66,32.89,Dry,2
2022-01,Palay,17.03,306.97,26.61,Dry,2
2022-01,Mais_White,16.71,306.97,26.61,Dry,2
2022-01,Mais_Yellow,14.16,306.97,26.61,Dry,2
2022-01,Eggplant,89.21,306.97,26.61,Dry,2
2022-01,Okra,80.03,306.97,26.61,Dry,2
2022-01,Tomato,62.74,306.97,26.61,Dry,2
2022-01,Ampalaya,94.8,306.97,26.61,Dry,2
2022-01,Squash,24.23,306.97,26.61,Dry,2
2022-01,Patola,53.04,306.97,26.61,Dry,2
2022-01,Upo,61.36,306.97,26.61,Dry,2
2022-01,Cucumber,35.6,306.97,26.61,Dry,2
2022-01,Pechay,67.02,306.97,26.61,Dry,2
2022-01,Mustard,42.23,306.97,26.61,Dry,2
2022-01,Kangkong,16.32,306.97,26.61,Dry,2
2022-01,Lettuce,153.59,306.97,26.61,Dry,2
2022-01,Cabbage,89.39,306.97,26.61,Dry,2
2022-01,Sitao,50.1,306.97,26.61,Dry,2
2022-01,Mungbean,103.03,306.97,26.61,Dry,2
2022-01,Winged_Bean,97.61,306.97,26.61,Dry,2
2022-01,Peanut,95.72,306.97,26.61,Dry,2
2022-01,Beans,61.81,306.97,26.61,Dry,2
2022-01,Hot_Pepper,283.69,306.97,26.61,Dry,2
2022-01,Pepper_Panigang,133.7,306.97,26.61,Dry,2
2022-01,Bell_Pepper,175.32,306.97,26.61,Dry,2
2022-01,Black_Pepper,590.96,306.97,26.61,Dry,2
2022-01,Ginger,123.02,306.97,26.61,Dry,2
2022-01,Turmeric,149.05,306.97,26.61,Dry,2
2022-01,Onion,79.25,306.97,26.61,Dry,2
2022-01,Garlic,204.9,306.97,26.61,Dry,2
2022-01,Lemon_Grass,57.64,306.97,26.61,Dry,2
2022-01,Gabi,55.29,306.97,26.61,Dry,2
2022-01,Bundo,55.26,306.97,26.61,Dry,2
2022-01,San_Fernando,49.18,306.97,26.61,Dry,2
2022-01,Camote,34.66,306.97,26.61,Dry,2
2022-01,Ubi,70.78,306.97,26.61,Dry,2
2022-01,Cassava,16.6,306.97,26.61,Dry,2
2022-01,Radish,21.73,306.97,26.61,Dry,2
2022-01,Turnips,36.12,306.97,26.61,Dry,2
2022-01,Banana_Saba,23,306.97,26.61,Dry,2
2022-01,Banana_Lakatan,76.43,306.97,26.61,Dry,2
2022-01,Calamansi,42.49,306.97,26.61,Dry,2
2022-01,Lanzones,137.02,306.97,26.61,Dry,2
2022-01,Rambutan,111.47,306.97,26.61,Dry,2
2022-01,Papaya,32.43,306.97,26.61,Dry,2
2022-01,Guyabano,78.43,306.97,26.61,Dry,2
2022-01,Pineapple,55.22,306.97,26.61,Dry,2
2022-01,Avocado,130.71,306.97,26.61,Dry,2
2022-01,Jackfruit,36.85,306.97,26.61,Dry,2
2022-01,Watermelon,23.14,306.97,26.61,Dry,2
2022-01,Melon,50,306.97,26.61,Dry,2
2022-01,Dragon_Fruit,244.84,306.97,26.61,Dry,2
2022-02,Palay,18.06,292.31,30.75,Dry,3
2022-02,Mais_White,13.55,292.31,30.75,Dry,3
2022-02,Mais_Yellow,17.72,292.31,30.75,Dry,3
2022-02,Eggplant,81.44,292.31,30.75,Dry,3
2022-02,Okra,64.93,292.31,30.75,Dry,3
2022-02,Tomato,48.43,292.31,30.75,Dry,3
2022-02,Ampalaya,104.67,292.31,30.75,Dry,3
2022-02,Squash,22,292.31,30.75,Dry,3
2022-02,Patola,72.59,292.31,30.75,Dry,3
2022-02,Upo,44.08,292.31,30.75,Dry,3
2022-02,Cucumber,63.36,292.31,30.75,Dry,3
2022-02,Pechay,48.04,292.31,30.75,Dry,3
2022-02,Mustard,39.22,292.31,30.75,Dry,3
2022-02,Kangkong,12.75,292.31,30.75,Dry,3
2022-02,Lettuce,157.41,292.31,30.75,Dry,3
2022-02,Cabbage,74.79,292.31,30.75,Dry,3
2022-02,Sitao,79.64,292.31,30.75,Dry,3
2022-02,Mungbean,102.21,292.31,30.75,Dry,3
2022-02,Winged_Bean,111,292.31,30.75,Dry,3
2022-02,Peanut,92.14,292.31,30.75,Dry,3
2022-02,Beans,62.91,292.31,30.75,Dry,3
2022-02,Hot_Pepper,168.44,292.31,30.75,Dry,3
2022-02,Pepper_Panigang,143.62,292.31,30.75,Dry,3
2022-02,Bell_Pepper,191.42,292.31,30.75,Dry,3
2022-02,Black_Pepper,426.83,292.31,30.75,Dry,3
2022-02,Ginger,199.87,292.31,30.75,Dry,3
2022-02,Turmeric,125.9,292.31,30.75,Dry,3
2022-02,Onion,145.28,292.31,30.75,Dry,3
2022-02,Garlic,200.02,292.31,30.75,Dry,3
2022-02,Lemon_Grass,33.28,292.31,30.75,Dry,3
2022-02,Gabi,32.34,292.31,30.75,Dry,3
2022-02,Bundo,35.18,292.31,30.75,Dry,3
2022-02,San_Fernando,58.72,292.31,30.75,Dry,3
2022-02,Camote,29.27,292.31,30.75,Dry,3
2022-02,Ubi,42.3,292.31,30.75,Dry,3
2022-02,Cassava,16.87,292.31,30.75,Dry,3
2022-02,Radish,35.83,292.31,30.75,Dry,3
2022-02,Turnips,28.22,292.31,30.75,Dry,3
2022-02,Banana_Saba,20.15,292.31,30.75,Dry,3
2022-02,Banana_Lakatan,98.25,292.31,30.75,Dry,3
2022-02,Calamansi,59.15,292.31,30.75,Dry,3
2022-02,Lanzones,135.07,292.31,30.75,Dry,3
2022-02,Rambutan,86.45,292.31,30.75,Dry,3
2022-02,Papaya,32.27,292.31,30.75,Dry,3
2022-02,Guyabano,89.65,292.31,30.75,Dry,3
2022-02,Pineapple,73.38,292.31,30.75,Dry,3
2022-02,Avocado,110.25,292.31,30.75,Dry,3
2022-02,Jackfruit,36.05,292.31,30.75,Dry,3
2022-02,Watermelon,22.12,292.31,30.75,Dry,3
2022-02,Melon,37.57,292.31,30.75,Dry,3
2022-02,Dragon_Fruit,157.09,292.31,30.75,Dry,3
2022-03,Palay,17.98,157.2,26.21,Dry,3
2022-03,Mais_White,12.52,157.2,26.21,Dry,3
2022-03,Mais_Yellow,15.61,157.2,26.21,Dry,3
2022-03,Eggplant,112.31,157.2,26.21,Dry,3
2022-03,Okra,119.71,157.2,26.21,Dry,3
2022-03,Tomato,43.36,157.2,26.21,Dry,3
2022-03,Ampalaya,75.64,157.2,26.21,Dry,3
2022-03,Squash,23.09,157.2,26.21,Dry,3
2022-03,Patola,61.04,157.2,26.21,Dry,3
2022-03,Upo,53.38,157.2,26.21,Dry,3
2022-03,Cucumber,47.85,157.2,26.21,Dry,3
2022-03,Pechay,50.98,157.2,26.21,Dry,3
2022-03,Mustard,62.08,157.2,26.21,Dry,3
2022-03,Kangkong,28.96,157.2,26.21,Dry,3
2022-03,Lettuce,167.44,157.2,26.21,Dry,3
2022-03,Cabbage,79.87,157.2,26.21,Dry,3
2022-03,Sitao,68.43,157.2,26.21,Dry,3
2022-03,Mungbean,92.57,157.2,26.21,Dry,3
2022-03,Winged_Bean,96.7,157.2,26.21,Dry,3
2022-03,Peanut,86.03,157.2,26.21,Dry,3
2022-03,Beans,98.6,157.2,26.21,Dry,3
2022-03,Hot_Pepper,177.38,157.2,26.21,Dry,3
2022-03,Pepper_Panigang,129.14,157.2,26.21,Dry,3
2022-03,Bell_Pepper,236.38,157.2,26.21,Dry,3
2022-03,Black_Pepper,562.53,157.2,26.21,Dry,3
2022-03,Ginger,153.94,157.2,26.21,Dry,3
2022-03,Turmeric,186.1,157.2,26.21,Dry,3
2022-03,Onion,114.52,157.2,26.21,Dry,3
2022-03,Garlic,109.09,157.2,26.21,Dry,3
2022-03,Lemon_Grass,48.02,157.2,26.21,Dry,3
2022-03,Gabi,33.81,157.2,26.21,Dry,3
2022-03,Bundo,39.07,157.2,26.21,Dry,3
2022-03,San_Fernando,55.47,157.2,26.21,Dry,3
2022-03,Camote,36.53,157.2,26.21,Dry,3
2022-03,Ubi,49.7,157.2,26.21,Dry,3
2022-03,Cassava,19.71,157.2,26.21,Dry,3
2022-03,Radish,20.71,157.2,26.21,Dry,3
2022-03,Turnips,36.26,157.2,26.21,Dry,3
2022-03,Banana_Saba,26.42,157.2,26.21,Dry,3
2022-03,Banana_Lakatan,99.44,157.2,26.21,Dry,3
2022-03,Calamansi,34.81,157.2,26.21,Dry,3
2022-03,Lanzones,119.75,157.2,26.21,Dry,3
2022-03,Rambutan,118.82,157.2,26.21,Dry,3
2022-03,Papaya,28.04,157.2,26.21,Dry,3
2022-03,Guyabano,79.38,157.2,26.21,Dry,3
2022-03,Pineapple,55.9,157.2,26.21,Dry,3
2022-03,Avocado,108.32,157.2,26.21,Dry,3
2022-03,Jackfruit,24.09,157.2,26.21,Dry,3
2022-03,Watermelon,33.52,157.2,26.21,Dry,3
2022-03,Melon,43.87,157.2,26.21,Dry,3
2022-03,Dragon_Fruit,240.32,157.2,26.21,Dry,3
2022-04,Palay,17.37,46.46,30.7,Dry,2
2022-04,Mais_White,17.25,46.46,30.7,Dry,2
2022-04,Mais_Yellow,19.14,46.46,30.7,Dry,2
2022-04,Eggplant,61.32,46.46,30.7,Dry,2
2022-04,Okra,77.07,46.46,30.7,Dry,2
2022-04,Tomato,68.14,46.46,30.7,Dry,2
2022-04,Ampalaya,83.73,46.46,30.7,Dry,2
2022-04,Squash,39.69,46.46,30.7,Dry,2
2022-04,Patola,48.08,46.46,30.7,Dry,2
2022-04,Upo,62.12,46.46,30.7,Dry,2
2022-04,Cucumber,50.29,46.46,30.7,Dry,2
2022-04,Pechay,76.95,46.46,30.7,Dry,2
2022-04,Mustard,31.81,46.46,30.7,Dry,2
2022-04,Kangkong,25.46,46.46,30.7,Dry,2
2022-04,Lettuce,194.99,46.46,30.7,Dry,2
2022-04,Cabbage,73.85,46.46,30.7,Dry,2
2022-04,Sitao,65.37,46.46,30.7,Dry,2
2022-04,Mungbean,114.2,46.46,30.7,Dry,2
2022-04,Winged_Bean,135.78,46.46,30.7,Dry,2
2022-04,Peanut,52.33,46.46,30.7,Dry,2
2022-04,Beans,52.02,46.46,30.7,Dry,2
2022-04,Hot_Pepper,168.11,46.46,30.7,Dry,2
2022-04,Pepper_Panigang,80.25,46.46,30.7,Dry,2
2022-04,Bell_Pepper,234.36,46.46,30.7,Dry,2
2022-04,Black_Pepper,377.26,46.46,30.7,Dry,2
2022-04,Ginger,190.68,46.46,30.7,Dry,2
2022-04,Turmeric,168.92,46.46,30.7,Dry,2
2022-04,Onion,75.07,46.46,30.7,Dry,2
2022-04,Garlic,221.02,46.46,30.7,Dry,2
2022-04,Lemon_Grass,24.5,46.46,30.7,Dry,2
2022-04,Gabi,32.47,46.46,30.7,Dry,2
2022-04,Bundo,57.66,46.46,30.7,Dry,2
2022-04,San_Fernando,36.23,46.46,30.7,Dry,2
2022-04,Camote,32.25,46.46,30.7,Dry,2
2022-04,Ubi,79.81,46.46,30.7,Dry,2
2022-04,Cassava,22.21,46.46,30.7,Dry,2
2022-04,Radish,31.46,46.46,30.7,Dry,2
2022-04,Turnips,22.99,46.46,30.7,Dry,2
2022-04,Banana_Saba,33.76,46.46,30.7,Dry,2
2022-04,Banana_Lakatan,73.98,46.46,30.7,Dry,2
2022-04,Calamansi,74.11,46.46,30.7,Dry,2
2022-04,Lanzones,117.5,46.46,30.7,Dry,2
2022-04,Rambutan,74.4,46.46,30.7,Dry,2
2022-04,Papaya,20.32,46.46,30.7,Dry,2
2022-04,Guyabano,68.97,46.46,30.7,Dry,2
2022-04,Pineapple,73.03,46.46,30.7,Dry,2
2022-04,Avocado,142.38,46.46,30.7,Dry,2
2022-04,Jackfruit,27.65,46.46,30.7,Dry,2
2022-04,Watermelon,20.86,46.46,30.7,Dry,2
2022-04,Melon,44.73,46.46,30.7,Dry,2
2022-04,Dragon_Fruit,165.43,46.46,30.7,Dry,2
2022-05,Palay,16.77,421.15,26.02,Wet,2
2022-05,Mais_White,15.34,421.15,26.02,Wet,2
2022-05,Mais_Yellow,15.08,421.15,26.02,Wet,2
2022-05,Eggplant,82.71,421.15,26.02,Wet,2
2022-05,Okra,101.64,421.15,26.02,Wet,2
2022-05,Tomato,38.71,421.15,26.02,Wet,2
2022-05,Ampalaya,82.22,421.15,26.02,Wet,2
2022-05,Squash,30.56,421.15,26.02,Wet,2
2022-05,Patola,71.57,421.15,26.02,Wet,2
2022-05,Upo,31.4,421.15,26.02,Wet,2
2022-05,Cucumber,56.77,421.15,26.02,Wet,2
2022-05,Pechay,59.82,421.15,26.02,Wet,2
2022-05,Mustard,39.27,421.15,26.02,Wet,2
2022-05,Kangkong,13.98,421.15,26.02,Wet,2
2022-05,Lettuce,126.55,421.15,26.02,Wet,2
2022-05,Cabbage,68.78,421.15,26.02,Wet,2
2022-05,Sitao,54.77,421.15,26.02,Wet,2
